CurrencyIsoCode,Errors,Id,IsActive,Pricebook2Id,Product2Id,ProductSellingModelId,UnitPrice
EUR,,01u8N000004d5bgQAA,true,01s8N000003hfYqQAI,01t8N000004chIZQAY,0jP8N0000008OKzUAM,2980
EUR,,01u8N000004d5bhQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OL2UAM,2
EUR,,01u8N000004d5biQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OKzUAM,23
EUR,,01u8N000004d5bjQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OL1UAM,2
EUR,,01u8N000004d5bkQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OL2UAM,2940
EUR,,01u8N000004d5blQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OKzUAM,34960
EUR,,01u8N000004d5bmQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OL1UAM,2760
EUR,,01u8N000004d5bnQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OL2UAM,1840
EUR,,01u8N000004d5boQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OKzUAM,22080
EUR,,01u8N000004d5bpQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OL1UAM,1380
EUR,,01u8N000004d5bqQAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OL2UAM,3220
EUR,,01u8N000004d5brQAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OKzUAM,27600
EUR,,01u8N000004d5bsQAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OL1UAM,2760
EUR,,01u8N000004d5btQAA,true,01s8N000003hfYqQAI,01t8N000004chJCQAY,0jP8N0000008OKzUAM,23000
EUR,,01u8N000004d5buQAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OL2UAM,5
EUR,,01u8N000004d5bvQAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OKzUAM,41
EUR,,01u8N000004d5bwQAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OL1UAM,5
EUR,,01u8N000004d5bxQAA,true,01s8N000003hfYqQAI,01t8N000004chIQQAY,0jP8N0000008OL0UAM,230
EUR,,01u8N000004d5byQAA,true,01s8N000003hfYqQAI,01t8N000004chIoQAI,0jP8N0000008OL0UAM,230
EUR,,01u8N000004d5bzQAA,true,01s8N000003hfYqQAI,01t8N000004chJKQAY,0jP8N0000008OL0UAM,280
EUR,,01u8N000004d5c0QAA,true,01s8N000003hfYqQAI,01t8N000004chIWQAY,0jP8N0000008OKzUAM,27600
EUR,,01u8N000004d5c1QAA,true,01s8N000003hfYqQAI,01t8N000004chJGQAY,0jP8N0000008OL0UAM,280
EUR,,01u8N000004d5c2QAA,true,01s8N000003hfYqQAI,01t8N000004chJHQAY,0jP8N0000008OL0UAM,320
EUR,,01u8N000004d5c3QAA,true,01s8N000003hfYqQAI,01t8N000004chIPQAY,0jP8N0000008OL0UAM,1470
EUR,,01u8N000004d5c4QAA,true,01s8N000003hfYqQAI,01t8N000004chImQAI,0jP8N0000008OL0UAM,1470
EUR,,01u8N000004d5c5QAA,true,01s8N000003hfYqQAI,01t8N000004chIgQAI,0jP8N0000008OL0UAM,1380
EUR,,01u8N000004d5c6QAA,true,01s8N000003hfYqQAI,01t8N000004chIGQAY,0jP8N0000008OL0UAM,1560
EUR,,01u8N000004d5c7QAA,true,01s8N000003hfYqQAI,01t8N000004chIHQAY,0jP8N0000008OL0UAM,2300
EUR,,01u8N000004d5c8QAA,true,01s8N000003hfYqQAI,01t8N000004chIIQAY,0jP8N0000008OL0UAM,1290
EUR,,01u8N000004d5c9QAA,true,01s8N000003hfYqQAI,01t8N000004chJIQAY,0jP8N0000008OL0UAM,280
EUR,,01u8N000004d5cAQAQ,true,01s8N000003hfYqQAI,01t8N000004chIhQAI,0jP8N0000008OL0UAM,3590
EUR,,01u8N000004d5cBQAQ,true,01s8N000003hfYqQAI,01t8N000004chIeQAI,0jP8N0000008OL0UAM,230
EUR,,01u8N000004d5cCQAQ,true,01s8N000003hfYqQAI,01t8N000004chIfQAI,0jP8N0000008OL0UAM,23000
EUR,,01u8N000004d5cDQAQ,true,01s8N000003hfYqQAI,01t8N000004chJDQAY,0jP8N0000008OL0UAM,320
EUR,,01u8N000004d5cEQAQ,true,01s8N000003hfYqQAI,01t8N000004chJFQAY,0jP8N0000008OL0UAM,280
EUR,,01u8N000004d5cFQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OL2UAM,920
EUR,,01u8N000004d5cGQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OKzUAM,11040
EUR,,01u8N000004d5cHQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OL1UAM,920
EUR,,01u8N000004d5cIQAQ,true,01s8N000003hfYqQAI,01t8N000004chJJQAY,0jP8N0000008OL0UAM,280
EUR,,01u8N000004d5cJQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL2UAM,0
EUR,,01u8N000004d5cKQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL0UAM,0
EUR,,01u8N000004d5cLQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OKzUAM,0
EUR,,01u8N000004d5cMQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL1UAM,0
EUR,,01u8N000004d5cNQAQ,true,01s8N000003hfYqQAI,01t8N000004chIdQAI,0jP8N0000008OL0UAM,7820
EUR,,01u8N000004d5cOQAQ,true,01s8N000003hfYqQAI,01t8N000004chIcQAI,0jP8N0000008OL0UAM,5980
EUR,,01u8N000004d5cPQAQ,true,01s8N000003hfYqQAI,01t8N000004chInQAI,0jP8N0000008OL0UAM,0
EUR,,01u8N000004d5cQQAQ,true,01s8N000003hfYqQAI,01t8N000004chIFQAY,0jP8N0000008OL0UAM,0
EUR,,01u8N000004d5cRQAQ,true,01s8N000003hfYqQAI,01t8N000004chIXQAY,0jP8N0000008OKzUAM,23000
EUR,,01u8N000004d5cSQAQ,true,01s8N000003hfYqQAI,01t8N000004chJEQAY,0jP8N0000008OL0UAM,460
EUR,,01u8N000004d5cTQAQ,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL3UAM,390
EUR,,01u8N000004d5cUQAQ,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL2UAM,30
EUR,,01u8N000004d5cVQAQ,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OKzUAM,330
EUR,,01u8N000004d5cWQAQ,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL1UAM,30
CHF,,01u8N000004d5cXQAQ,true,01s8N000003hfYqQAI,01t8N000004chIjQAI,0jP8N0000008OL0UAM,530
CHF,,01u8N000004d5cYQAQ,true,01s8N000003hfYqQAI,01t8N000004chIKQAY,0jP8N0000008OL0UAM,440
CHF,,01u8N000004d5cZQAQ,true,01s8N000003hfYqQAI,01t8N000004chIJQAY,0jP8N0000008OL0UAM,790
CHF,,01u8N000004d5caQAA,true,01s8N000003hfYqQAI,01t8N000004chINQAY,0jP8N0000008OL0UAM,710
CHF,,01u8N000004d5cbQAA,true,01s8N000003hfYqQAI,01t8N000004chIOQAY,0jP8N0000008OL0UAM,350
CHF,,01u8N000004d5ccQAA,true,01s8N000003hfYqQAI,01t8N000004chIkQAI,0jP8N0000008OL0UAM,890
CHF,,01u8N000004d5cdQAA,true,01s8N000003hfYqQAI,01t8N000004chIlQAI,0jP8N0000008OL0UAM,1070
CHF,,01u8N000004d5ceQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OL2UAM,1780
CHF,,01u8N000004d5cfQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OKzUAM,13330
CHF,,01u8N000004d5cgQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OL1UAM,1330
CHF,,01u8N000004d5chQAA,true,01s8N000003hfYqQAI,01t8N000004chJBQAY,0jP8N0000008OKzUAM,400
CHF,,01u8N000004d5ciQAA,true,01s8N000003hfYqQAI,01t8N000004chJAQAY,0jP8N0000008OKzUAM,1290
CHF,,01u8N000004d5cjQAA,true,01s8N000003hfYqQAI,01t8N000004chJ9QAI,0jP8N0000008OKzUAM,2880
CHF,,01u8N000004d5ckQAA,true,01s8N000003hfYqQAI,01t8N000004chIZQAY,0jP8N0000008OKzUAM,2880
CHF,,01u8N000004d5clQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OL2UAM,2
CHF,,01u8N000004d5cmQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OKzUAM,22
CHF,,01u8N000004d5cnQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OL1UAM,2
CHF,,01u8N000004d5coQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OL2UAM,2840
CHF,,01u8N000004d5cpQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OKzUAM,33770
CHF,,01u8N000004d5cqQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OL1UAM,2670
CHF,,01u8N000004d5crQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OL2UAM,1780
CHF,,01u8N000004d5csQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OKzUAM,21330
CHF,,01u8N000004d5ctQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OL1UAM,1330
CHF,,01u8N000004d5cuQAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OL2UAM,3110
CHF,,01u8N000004d5cvQAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OKzUAM,26660
CHF,,01u8N000004d5cwQAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OL1UAM,2670
CHF,,01u8N000004d5cxQAA,true,01s8N000003hfYqQAI,01t8N000004chJCQAY,0jP8N0000008OKzUAM,22220
CHF,,01u8N000004d5cyQAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OL2UAM,4
CHF,,01u8N000004d5czQAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OKzUAM,40
CHF,,01u8N000004d5d0QAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OL1UAM,4
CHF,,01u8N000004d5d1QAA,true,01s8N000003hfYqQAI,01t8N000004chIQQAY,0jP8N0000008OL0UAM,220
CHF,,01u8N000004d5d2QAA,true,01s8N000003hfYqQAI,01t8N000004chIoQAI,0jP8N0000008OL0UAM,220
CHF,,01u8N000004d5d3QAA,true,01s8N000003hfYqQAI,01t8N000004chJKQAY,0jP8N0000008OL0UAM,270
CHF,,01u8N000004d5d4QAA,true,01s8N000003hfYqQAI,01t8N000004chIWQAY,0jP8N0000008OKzUAM,26660
CHF,,01u8N000004d5d5QAA,true,01s8N000003hfYqQAI,01t8N000004chJGQAY,0jP8N0000008OL0UAM,270
CHF,,01u8N000004d5d6QAA,true,01s8N000003hfYqQAI,01t8N000004chJHQAY,0jP8N0000008OL0UAM,310
CHF,,01u8N000004d5d7QAA,true,01s8N000003hfYqQAI,01t8N000004chIPQAY,0jP8N0000008OL0UAM,1420
CHF,,01u8N000004d5d8QAA,true,01s8N000003hfYqQAI,01t8N000004chImQAI,0jP8N0000008OL0UAM,1420
CHF,,01u8N000004d5d9QAA,true,01s8N000003hfYqQAI,01t8N000004chIgQAI,0jP8N0000008OL0UAM,1330
CHF,,01u8N000004d5dAQAQ,true,01s8N000003hfYqQAI,01t8N000004chIGQAY,0jP8N0000008OL0UAM,1510
CHF,,01u8N000004d5dBQAQ,true,01s8N000003hfYqQAI,01t8N000004chIHQAY,0jP8N0000008OL0UAM,2220
CHF,,01u8N000004d5dCQAQ,true,01s8N000003hfYqQAI,01t8N000004chIIQAY,0jP8N0000008OL0UAM,1240
CHF,,01u8N000004d5dDQAQ,true,01s8N000003hfYqQAI,01t8N000004chJIQAY,0jP8N0000008OL0UAM,270
CHF,,01u8N000004d5dEQAQ,true,01s8N000003hfYqQAI,01t8N000004chIhQAI,0jP8N0000008OL0UAM,3470
CHF,,01u8N000004d5dFQAQ,true,01s8N000003hfYqQAI,01t8N000004chIeQAI,0jP8N0000008OL0UAM,220
CHF,,01u8N000004d5dGQAQ,true,01s8N000003hfYqQAI,01t8N000004chIfQAI,0jP8N0000008OL0UAM,22220
CHF,,01u8N000004d5dHQAQ,true,01s8N000003hfYqQAI,01t8N000004chJDQAY,0jP8N0000008OL0UAM,310
CHF,,01u8N000004d5dIQAQ,true,01s8N000003hfYqQAI,01t8N000004chJFQAY,0jP8N0000008OL0UAM,270
CHF,,01u8N000004d5dJQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OL2UAM,890
CHF,,01u8N000004d5dKQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OKzUAM,10660
CHF,,01u8N000004d5dLQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OL1UAM,890
CHF,,01u8N000004d5dMQAQ,true,01s8N000003hfYqQAI,01t8N000004chJJQAY,0jP8N0000008OL0UAM,270
CHF,,01u8N000004d5dNQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL2UAM,0
CHF,,01u8N000004d5dOQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL0UAM,0
CHF,,01u8N000004d5dPQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OKzUAM,0
CHF,,01u8N000004d5dQQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL1UAM,0
CHF,,01u8N000004d5dRQAQ,true,01s8N000003hfYqQAI,01t8N000004chIdQAI,0jP8N0000008OL0UAM,7550
CHF,,01u8N000004d5dSQAQ,true,01s8N000003hfYqQAI,01t8N000004chIcQAI,0jP8N0000008OL0UAM,5780
CHF,,01u8N000004d5dTQAQ,true,01s8N000003hfYqQAI,01t8N000004chInQAI,0jP8N0000008OL0UAM,0
CHF,,01u8N000004d5dUQAQ,true,01s8N000003hfYqQAI,01t8N000004chIFQAY,0jP8N0000008OL0UAM,0
CHF,,01u8N000004d5dVQAQ,true,01s8N000003hfYqQAI,01t8N000004chIXQAY,0jP8N0000008OKzUAM,22220
CHF,,01u8N000004d5dWQAQ,true,01s8N000003hfYqQAI,01t8N000004chJEQAY,0jP8N0000008OL0UAM,440
CHF,,01u8N000004d5dXQAQ,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL3UAM,370
CHF,,01u8N000004d5dYQAQ,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL2UAM,30
CHF,,01u8N000004d5dZQAQ,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OKzUAM,320
CHF,,01u8N000004d5daQAA,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL1UAM,30
CAD,,01u8N000004d5dbQAA,true,01s8N000003hfYqQAI,01t8N000004chIjQAI,0jP8N0000008OL0UAM,810
CAD,,01u8N000004d5dcQAA,true,01s8N000003hfYqQAI,01t8N000004chIKQAY,0jP8N0000008OL0UAM,680
CAD,,01u8N000004d5ddQAA,true,01s8N000003hfYqQAI,01t8N000004chIJQAY,0jP8N0000008OL0UAM,1210
CAD,,01u8N000004d5deQAA,true,01s8N000003hfYqQAI,01t8N000004chINQAY,0jP8N0000008OL0UAM,1080
CAD,,01u8N000004d5dfQAA,true,01s8N000003hfYqQAI,01t8N000004chIOQAY,0jP8N0000008OL0UAM,540
CAD,,01u8N000004d5dgQAA,true,01s8N000003hfYqQAI,01t8N000004chIkQAI,0jP8N0000008OL0UAM,1360
CAD,,01u8N000004d5dhQAA,true,01s8N000003hfYqQAI,01t8N000004chIlQAI,0jP8N0000008OL0UAM,1630
CAD,,01u8N000004d5diQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OL2UAM,2710
CAD,,01u8N000004d5djQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OKzUAM,20350
CAD,,01u8N000004d5dkQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OL1UAM,2040
CAD,,01u8N000004d5dlQAA,true,01s8N000003hfYqQAI,01t8N000004chJBQAY,0jP8N0000008OKzUAM,610
CAD,,01u8N000004d5dmQAA,true,01s8N000003hfYqQAI,01t8N000004chJAQAY,0jP8N0000008OKzUAM,1970
CAD,,01u8N000004d5dnQAA,true,01s8N000003hfYqQAI,01t8N000004chJ9QAI,0jP8N0000008OKzUAM,4400
CAD,,01u8N000004d5doQAA,true,01s8N000003hfYqQAI,01t8N000004chIZQAY,0jP8N0000008OKzUAM,4400
CAD,,01u8N000004d5dpQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OL2UAM,3
CAD,,01u8N000004d5dqQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OKzUAM,34
CAD,,01u8N000004d5drQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OL1UAM,3
CAD,,01u8N000004d5dsQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OL2UAM,4340
CAD,,01u8N000004d5dtQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OKzUAM,51560
CAD,,01u8N000004d5duQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OL1UAM,4070
CAD,,01u8N000004d5dvQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OL2UAM,2710
CAD,,01u8N000004d5dwQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OKzUAM,32570
CAD,,01u8N000004d5dxQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OL1UAM,2040
CAD,,01u8N000004d5dyQAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OL2UAM,4750
CAD,,01u8N000004d5dzQAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OKzUAM,40710
CAD,,01u8N000004d5e0QAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OL1UAM,4070
CAD,,01u8N000004d5e1QAA,true,01s8N000003hfYqQAI,01t8N000004chJCQAY,0jP8N0000008OKzUAM,33920
CAD,,01u8N000004d5e2QAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OL2UAM,10
CAD,,01u8N000004d5e3QAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OKzUAM,61
CAD,,01u8N000004d5e4QAA,true,01s8N000003hfYqQAI,01t8N000004chI8QAI,0jP8N0000008OL1UAM,7
CAD,,01u8N000004d5e5QAA,true,01s8N000003hfYqQAI,01t8N000004chIQQAY,0jP8N0000008OL0UAM,340
CAD,,01u8N000004d5e6QAA,true,01s8N000003hfYqQAI,01t8N000004chIoQAI,0jP8N0000008OL0UAM,340
CAD,,01u8N000004d5e7QAA,true,01s8N000003hfYqQAI,01t8N000004chJKQAY,0jP8N0000008OL0UAM,410
CAD,,01u8N000004d5e8QAA,true,01s8N000003hfYqQAI,01t8N000004chIWQAY,0jP8N0000008OKzUAM,40710
CAD,,01u8N000004d5e9QAA,true,01s8N000003hfYqQAI,01t8N000004chJGQAY,0jP8N0000008OL0UAM,410
CAD,,01u8N000004d5eAQAQ,true,01s8N000003hfYqQAI,01t8N000004chJHQAY,0jP8N0000008OL0UAM,470
CAD,,01u8N000004d5eBQAQ,true,01s8N000003hfYqQAI,01t8N000004chIPQAY,0jP8N0000008OL0UAM,2170
CAD,,01u8N000004d5eCQAQ,true,01s8N000003hfYqQAI,01t8N000004chImQAI,0jP8N0000008OL0UAM,2170
CAD,,01u8N000004d5eDQAQ,true,01s8N000003hfYqQAI,01t8N000004chIgQAI,0jP8N0000008OL0UAM,2030
CAD,,01u8N000004d5eEQAQ,true,01s8N000003hfYqQAI,01t8N000004chIGQAY,0jP8N0000008OL0UAM,2310
CAD,,01u8N000004d5eFQAQ,true,01s8N000003hfYqQAI,01t8N000004chIHQAY,0jP8N0000008OL0UAM,3390
CAD,,01u8N000004d5eGQAQ,true,01s8N000003hfYqQAI,01t8N000004chIIQAY,0jP8N0000008OL0UAM,1900
CAD,,01u8N000004d5eHQAQ,true,01s8N000003hfYqQAI,01t8N000004chJIQAY,0jP8N0000008OL0UAM,410
CAD,,01u8N000004d5eIQAQ,true,01s8N000003hfYqQAI,01t8N000004chIhQAI,0jP8N0000008OL0UAM,5290
CAD,,01u8N000004d5eJQAQ,true,01s8N000003hfYqQAI,01t8N000004chIeQAI,0jP8N0000008OL0UAM,340
CAD,,01u8N000004d5eKQAQ,true,01s8N000003hfYqQAI,01t8N000004chIfQAI,0jP8N0000008OL0UAM,33920
CAD,,01u8N000004d5eLQAQ,true,01s8N000003hfYqQAI,01t8N000004chJDQAY,0jP8N0000008OL0UAM,470
CAD,,01u8N000004d5eMQAQ,true,01s8N000003hfYqQAI,01t8N000004chJFQAY,0jP8N0000008OL0UAM,410
CAD,,01u8N000004d5eNQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OL2UAM,1360
CAD,,01u8N000004d5eOQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OKzUAM,16280
CAD,,01u8N000004d5ePQAQ,true,01s8N000003hfYqQAI,01t8N000004chJLQAY,0jP8N0000008OL1UAM,1360
CAD,,01u8N000004d5eQQAQ,true,01s8N000003hfYqQAI,01t8N000004chJJQAY,0jP8N0000008OL0UAM,410
CAD,,01u8N000004d5eRQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL2UAM,0
CAD,,01u8N000004d5eSQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL0UAM,0
CAD,,01u8N000004d5eTQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OKzUAM,0
CAD,,01u8N000004d5eUQAQ,true,01s8N000003hfYqQAI,01t8N000004chIMQAY,0jP8N0000008OL1UAM,0
CAD,,01u8N000004d5eVQAQ,true,01s8N000003hfYqQAI,01t8N000004chIdQAI,0jP8N0000008OL0UAM,11530
CAD,,01u8N000004d5eWQAQ,true,01s8N000003hfYqQAI,01t8N000004chIcQAI,0jP8N0000008OL0UAM,8820
CAD,,01u8N000004d5eXQAQ,true,01s8N000003hfYqQAI,01t8N000004chInQAI,0jP8N0000008OL0UAM,0
CAD,,01u8N000004d5eYQAQ,true,01s8N000003hfYqQAI,01t8N000004chIFQAY,0jP8N0000008OL0UAM,0
CAD,,01u8N000004d5eZQAQ,true,01s8N000003hfYqQAI,01t8N000004chIXQAY,0jP8N0000008OKzUAM,33920
CAD,,01u8N000004d5eaQAA,true,01s8N000003hfYqQAI,01t8N000004chJEQAY,0jP8N0000008OL0UAM,680
CAD,,01u8N000004d5ebQAA,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL3UAM,570
CAD,,01u8N000004d5ecQAA,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL2UAM,50
CAD,,01u8N000004d5edQAA,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OKzUAM,490
CAD,,01u8N000004d5eeQAA,true,01s8N000003hfYqQAI,01t8N000004chIiQAI,0jP8N0000008OL1UAM,40
AUD,,01u8N000004d5efQAA,true,01s8N000003hfYqQAI,01t8N000004chIjQAI,0jP8N0000008OL0UAM,920
AUD,,01u8N000004d5egQAA,true,01s8N000003hfYqQAI,01t8N000004chIKQAY,0jP8N0000008OL0UAM,760
AUD,,01u8N000004d5ehQAA,true,01s8N000003hfYqQAI,01t8N000004chIJQAY,0jP8N0000008OL0UAM,1360
AUD,,01u8N000004d5eiQAA,true,01s8N000003hfYqQAI,01t8N000004chINQAY,0jP8N0000008OL0UAM,1220
AUD,,01u8N000004d5ejQAA,true,01s8N000003hfYqQAI,01t8N000004chIOQAY,0jP8N0000008OL0UAM,610
AUD,,01u8N000004d5ekQAA,true,01s8N000003hfYqQAI,01t8N000004chIkQAI,0jP8N0000008OL0UAM,1530
AUD,,01u8N000004d5elQAA,true,01s8N000003hfYqQAI,01t8N000004chIlQAI,0jP8N0000008OL0UAM,1830
AUD,,01u8N000004d5emQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OL2UAM,3060
AUD,,01u8N000004d5enQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OKzUAM,22950
AUD,,01u8N000004d5eoQAA,true,01s8N000003hfYqQAI,01t8N000004chILQAY,0jP8N0000008OL1UAM,2290
AUD,,01u8N000004d5epQAA,true,01s8N000003hfYqQAI,01t8N000004chJBQAY,0jP8N0000008OKzUAM,690
AUD,,01u8N000004d5eqQAA,true,01s8N000003hfYqQAI,01t8N000004chJAQAY,0jP8N0000008OKzUAM,2220
AUD,,01u8N000004d5erQAA,true,01s8N000003hfYqQAI,01t8N000004chJ9QAI,0jP8N0000008OKzUAM,4960
AUD,,01u8N000004d5esQAA,true,01s8N000003hfYqQAI,01t8N000004chIZQAY,0jP8N0000008OKzUAM,4960
AUD,,01u8N000004d5etQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OL2UAM,4
AUD,,01u8N000004d5euQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OKzUAM,38
AUD,,01u8N000004d5evQAA,true,01s8N000003hfYqQAI,01t8N000004chIYQAY,0jP8N0000008OL1UAM,3
AUD,,01u8N000004d5ewQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OL2UAM,4900
AUD,,01u8N000004d5exQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OKzUAM,58140
AUD,,01u8N000004d5eyQAA,true,01s8N000003hfYqQAI,01t8N000004chJOQAY,0jP8N0000008OL1UAM,4590
AUD,,01u8N000004d5ezQAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OL2UAM,3060
AUD,,01u8N000004d5f0QAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OKzUAM,36720
AUD,,01u8N000004d5f1QAA,true,01s8N000003hfYqQAI,01t8N000004chJMQAY,0jP8N0000008OL1UAM,2290
AUD,,01u8N000004d5f2QAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OL2UAM,5350
AUD,,01u8N000004d5f3QAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OKzUAM,45900
AUD,,01u8N000004d5f4QAA,true,01s8N000003hfYqQAI,01t8N000004chJNQAY,0jP8N0000008OL1UAM,4590
AUD,,01u8N000004d5f5QAA,true,01s8N000003hfYqQAI,01t8N000004chJCQAY,0jP8N0000008OKzUAM,38250
